Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
217,111,2,S.Res. 591,"July 22, 2010,  12:27 PM",On the Resolution S.Res. 591,S. Res. 591,A resolution recognizing and honoring the 20th anniversary of the enactment of the Americans with Disabilities Act of 1990.,Resolution Agreed to (100-0),'1/2',41,0,0,0,57,0,0,0,2,0,0,0,100,0,0,0,
218,111,2,,"July 22, 2010,  09:46 PM",On the Cloture Motion S.Amdt. 4500 to S.Amdt. 4499 to H.R. 5297 (Small Business Jobs and Credit Act of 2010),Motion to Invoke Cloture on LeMieux Amdt. No. 4500,"To establish the Small Business Lending Fund Program, and for other purposes.","Cloture Motion Agreed to (60-37, 3/5 majority required)",'3/5',2,37,0,2,56,0,0,1,2,0,0,0,60,37,0,3,
219,111,2,H.R. 4899,"July 22, 2010,  10:11 PM",On the Cloture Motion H.R. 4899,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 4899,"An act making supplemental appropriations for the fiscal year ending September 30, 2010, and for other purposes.","Cloture Motion Rejected (46-51, 3/5 majority required)",'3/5',0,39,0,2,45,11,0,1,1,1,0,0,46,51,0,3,
220,111,2,S. 3628,"July 27, 2010,  03:22 PM",On the Cloture Motion S. 3628,Motion to Invoke Cloture on the Motion to Proceed to S. 3628,"A bill to amend the Federal Election Campaign Act of 1971 to prohibit foreign influence in Federal elections, to prohibit government contractors from making expenditures with respect to such elections, and to establish additional disclosure requirements with respect to spending in such elections, and for other purposes.","Cloture Motion Rejected (57-41, 3/5 majority required)",'3/5',0,40,0,1,56,1,0,0,1,0,0,1,57,41,0,2,
221,111,2,,"July 29, 2010,  11:40 AM",On the Cloture Motion S.Amdt. 4519 to H.R. 5297 (Small Business Jobs and Credit Act of 2010),Motion to Invoke Cloture on the Reid-Baucus-Landrieu Amdt. No. 4519,In the nature of a substitute.,"Cloture Motion Rejected (58-42, 3/5 majority required)",'3/5',0,41,0,0,56,1,0,0,2,0,0,0,58,42,0,0,
222,111,2,H.R. 5297,"July 29, 2010,  04:53 PM",On the Motion (Motion to Instruct the Sgt. At Arms),Motion to Instruct the Sgt. At Arms,"An act to create the Small Business Lending Fund Program to direct the Secretary of the Treasury to make capital investments in eligible institutions in order to increase the availability of credit for small businesses, to amend the Internal Revenue Code of 1986 to provide tax incentives for small business job creation, and for other purposes",Motion Agreed to (70-23),'1/2',12,23,0,6,56,0,0,1,2,0,0,0,70,23,0,7,
223,111,2,,"August 2, 2010,  05:47 PM",On the Motion to Table S.Amdt. 4567 to H.R. 1586 (FAA Air Transportation Modernization and Safety Improvement Act),"Motion to Table the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1586, with Amendment 4567",In the nature of a substitute.,Motion to Table Agreed to (95-0),'1/2',36,0,0,5,57,0,0,0,2,0,0,0,95,0,0,5,
224,111,2,H.R. 1586,"August 4, 2010,  10:41 AM",On the Cloture Motion H.R. 1586,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1586 with Amendment No. 4575.,"An act to modernize the air traffic control system, improve the safety, reliability, and availability of transportation by air in the United States, provide for modernization of the air traffic control system, reauthorize the Federal Aviation Administration, and for other purposes.","Cloture Motion Agreed to (61-38, 3/5 majority required)",'3/5',2,38,0,1,57,0,0,0,2,0,0,0,61,38,0,1,
225,111,2,,"August 4, 2010,  11:09 AM",On the Motion (Motion to Waive All Applicable Budgetary Discipline RE: Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1586 with Amendment No. 4575.),Motion to Waive All Applicable Budgetary Discipline RE: Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1586 with Amendment No. 4575.,In the nature of a substitute.,"Motion Agreed to (61-38, 3/5 majority required)",'3/5',2,38,0,1,57,0,0,0,2,0,0,0,61,38,0,1,
226,111,2,H.R. 1586,"August 5, 2010,  11:23 AM",On the Motion (DeMint Motion to Suspend Rule XXII Regarding Motion to Refer the House Message on H.R. 1586 to Committee on Finance (Individual Income Tax Rates)),DeMint Motion to Suspend Rule XXII Regarding Motion to Refer the House Message on H.R. 1586 to Committee on Finance (Individual Income Tax Rates),"An act to modernize the air traffic control system, improve the safety, reliability, and availability of transportation by air in the United States, provide for modernization of the air traffic control system, reauthorize the Federal Aviation Administration, and for other purposes.","Motion Rejected (42-58, 2/3 majority required)",'2/3',40,1,0,0,2,55,0,0,0,2,0,0,42,58,0,0,
227,111,2,H.R. 1586,"August 5, 2010,  11:50 AM",On the Motion (DeMint Motion to Suspend Rule XXII Regarding Motion to Refer the House Message on H.R. 1586 to Committee on Finance (Income Tax Rates on Small Business)),DeMint Motion to Suspend Rule XXII Regarding Motion to Refer the House Message on H.R. 1586 to Committee on Finance (Income Tax Rates on Small Business),"An act to modernize the air traffic control system, improve the safety, reliability, and availability of transportation by air in the United States, provide for modernization of the air traffic control system, reauthorize the Federal Aviation Administration, and for other purposes.","Motion Rejected (42-58, 2/3 majority required)",'2/3',40,1,0,0,2,55,0,0,0,2,0,0,42,58,0,0,
228,111,2,H.R. 1586,"August 5, 2010,  12:07 PM",On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1586 with Amendment No. 4575.),Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1586 with Amendment No. 4575.,"An act to modernize the air traffic control system, improve the safety, reliability, and availability of transportation by air in the United States, provide for modernization of the air traffic control system, reauthorize the Federal Aviation Administration, and for other purposes.",Motion Agreed to (61-39),'1/2',2,39,0,0,57,0,0,0,2,0,0,0,61,39,0,0,
229,111,2,PN1768,"August 5, 2010,  03:30 PM",On the Nomination PN1768,"Confirmation Elena Kagan of Massachusetts, to be an Associate Justice of the Supreme Court of the U.S.","Elena Kagan, of Massachusetts, to be an Associate Justice of the Supreme Court of the United States",Nomination Confirmed (63-37),'1/2',5,36,0,0,56,1,0,0,2,0,0,0,63,37,0,0,
230,111,2,PN885,"September 13, 2010,  05:29 PM",On the Nomination PN885,"Confirmation Jane Branstetter Stranch, of Tennessee, to be U.S. Circuit Judge for the Sixth Circuit","Jane Branstetter Stranch, of Tennessee, to be United States Circuit Judge for the Sixth Circuit",Nomination Confirmed (71-21),'1/2',16,21,0,4,53,0,0,4,2,0,0,0,71,21,0,8,
231,111,2,,"September 14, 2010,  11:01 AM",On the Cloture Motion S.Amdt. 4596 to S.Amdt. 4595 to S.Amdt. 4594 to H.R. 5297,"Motion to Invoke Cloture on the Johanns Amdt. No. 4596, as modified, to H.R. 5297","To repeal the expansion of information reporting requirements for payments of $600 or more to corporations, and for other purposes.","Cloture Motion Rejected (46-52, 3/5 majority required)",'3/5',39,0,0,2,7,50,0,0,0,2,0,0,46,52,0,2,
232,111,2,,"September 14, 2010,  11:29 AM",On the Cloture Motion S.Amdt. 4595 to S.Amdt. 4594 to H.R. 5297 (Small Business Jobs and Credit Act of 2010),"Motion to Invoke Cloture on the Nelson (FL) Amdt. No. 4595, as modified, to H.R. 5297","To exempt certain amounts subject to other information reporting from the information reporting provisions of the Patient Protection and Affordable Care Act, and for other purposes.","Cloture Motion Rejected (56-42, 3/5 majority required)",'3/5',0,39,0,2,54,3,0,0,2,0,0,0,56,42,0,2,
233,111,2,,"September 14, 2010,  11:46 AM",On the Cloture Motion S.Amdt. 4594 to H.R. 5297 (Small Business Jobs and Credit Act of 2010),Motion to Invoke Cloture on the Baucus Amdt. No. 4594 to H.R. 5297,In the nature of a substitute.,"Cloture Motion Agreed to (61-37, 3/5 majority required)",'3/5',2,37,0,2,57,0,0,0,2,0,0,0,61,37,0,2,
234,111,2,H.R. 5297,"September 16, 2010,  10:49 AM",On the Motion (Grassley Motion to Suspend Rule XXII),Grassley Motion to Suspend Rule XXII,"An act to create the Small Business Lending Fund Program to direct the Secretary of the Treasury to make capital investments in eligible institutions in order to increase the availability of credit for small businesses, to amend the Internal Revenue Code of 1986 to provide tax incentives for small business job creation, and for other purposes","Motion Rejected (41-58, 2/3 majority required)",'2/3',25,16,0,0,16,40,0,1,0,2,0,0,41,58,0,1,
